,N,graph,p_Bd,r,abs_time_uniform,fix_prob_uniform,abs_time_temp,fix_prob_temp,abs_time_uniform_1,abs_time_uniform_2,abs_time_uniform_3,abs_time_uniform_4,abs_time_uniform_5,fix_prob_uniform_1,fix_prob_uniform_2,fix_prob_uniform_3,fix_prob_uniform_4,fix_prob_uniform_5
0,5,443f7b0a,0.0,1.0,6.33333333333334,0.20000000000000034,6.33333333333334,0.20000000000000037,5.83333333333334,5.83333333333334,5.83333333333334,5.83333333333334,8.33333333333334,0.12500000000000028,0.12500000000000028,0.12500000000000028,0.12500000000000028,0.5000000000000007
1,5,443f7b0a,0.1,1.0,6.927927927927937,0.20000000000000046,7.033333333333342,0.21617977528089935,6.576576576576586,6.576576576576586,6.576576576576586,6.576576576576586,8.333333333333343,0.14606741573033746,0.14606741573033746,0.14606741573033744,0.1460674157303375,0.4157303370786524
2,5,443f7b0a,0.2,1.0,7.627450980392167,0.20000000000000054,7.733333333333345,0.22204081632653117,7.450980392156874,7.450980392156874,7.450980392156874,7.450980392156874,8.333333333333345,0.16326530612244944,0.16326530612244944,0.16326530612244944,0.16326530612244947,0.3469387755102048
3,5,443f7b0a,0.30000000000000004,1.0,8.462365591397859,0.20000000000000034,8.43333333333334,0.22018691588785083,8.494623655913987,8.494623655913987,8.49462365591399,8.49462365591399,8.33333333333334,0.17757009345794422,0.17757009345794422,0.17757009345794422,0.17757009345794453,0.28971962616822466
4,5,443f7b0a,0.4,1.0,9.476190476190492,0.20000000000000062,9.13333333333335,0.21241379310344888,9.761904761904782,9.761904761904777,9.761904761904779,9.761904761904782,8.333333333333346,0.1896551724137937,0.1896551724137937,0.18965517241379382,0.1896551724137937,0.24137931034482812
5,5,443f7b0a,0.5,1.0,10.733333333333352,0.20000000000000062,9.83333333333335,0.20000000000000057,11.333333333333353,11.333333333333352,11.333333333333359,11.333333333333353,8.333333333333346,0.20000000000000076,0.20000000000000076,0.20000000000000068,0.20000000000000054,0.20000000000000046
6,5,443f7b0a,0.6000000000000001,1.0,12.333333333333362,0.2000000000000007,10.533333333333356,0.18388059701492596,13.333333333333366,13.333333333333366,13.333333333333368,13.333333333333366,8.333333333333348,0.2089552238805978,0.2089552238805978,0.20895522388059776,0.20895522388059776,0.1641791044776124
7,5,443f7b0a,0.7000000000000001,1.0,14.438596491228111,0.2000000000000009,11.233333333333363,0.16475524475524544,15.964912280701801,15.9649122807018,15.964912280701801,15.964912280701801,8.333333333333353,0.21678321678321777,0.21678321678321785,0.21678321678321777,0.21678321678321777,0.13286713286713336
8,5,443f7b0a,0.8,1.0,17.333333333333407,0.2000000000000013,11.933333333333382,0.14315789473684298,19.583333333333417,19.583333333333417,19.583333333333417,19.583333333333417,8.333333333333362,0.22368421052631723,0.22368421052631723,0.22368421052631726,0.22368421052631726,0.10526315789473742
9,5,443f7b0a,0.9,1.0,21.564102564102658,0.20000000000000134,12.633333333333384,0.11950310559006287,24.871794871794982,24.871794871794982,24.871794871794982,24.871794871794982,8.333333333333362,0.22981366459627484,0.22981366459627486,0.22981366459627484,0.22981366459627486,0.0807453416149073
10,5,443f7b0a,1.0,1.0,28.333333333333485,0.20000000000000168,13.3333333333334,0.09411764705882428,33.33333333333352,33.33333333333353,33.33333333333352,33.3333333333335,8.333333333333371,0.23529411764706082,0.23529411764706076,0.23529411764706087,0.23529411764706082,0.05882352941176514
11,5,4443770a,0.0,1.0,9.066406250000002,0.20000000000000018,9.066406250000002,0.20000000000000012,10.628255208333334,7.354329427083335,7.354329427083335,8.550618489583332,11.44449869791667,0.2500000000000003,0.12500000000000006,0.12500000000000006,0.12500000000000017,0.3750000000000001
12,5,4443770a,0.1,1.0,9.719463697940409,0.20000000000000018,9.81774676108323,0.20640110602263906,11.017932751229793,8.32534489839383,8.32534489839383,9.525537570635366,11.403158371049233,0.24133759612892094,0.14283245485181043,0.14283245485181037,0.13972176617990156,0.3332757279875575
13,5,4443770a,0.2,1.0,10.460937133459012,0.2000000000000004,10.579034682749006,0.20923742563547904,11.440238161079229,9.425717709145868,9.425717709145868,10.656434253900787,11.356577834023312,0.23201730665224504,0.15900486749594397,0.15900486749594395,0.1546782044348301,0.2952947539210388
14,5,4443770a,0.30000000000000004,1.0,11.311381050747496,0.19999999999999998,11.352388186562951,0.20890403180011355,11.899428816966543,10.687091446611126,10.687091446611126,11.97925453095308,11.30403901259561,0.22203293583191358,0.17376490630323685,0.17376490630323685,0.16978989210675746,0.2606473594548552
15,5,4443770a,0.4,1.0,12.29808022694588,0.20000000000000004,12.140285908984168,0.20573258606885514,12.40109010382306,12.151675524069873,12.151675524069873,13.541415808926239,11.244544173840355,0.21136909527622122,0.1873498799039231,0.1873498799039231,0.18494795836669353,0.22898318654923935
16,5,4443770a,0.5,1.0,13.45810972312513,0.20000000000000004,12.94574425902622,0.2,12.952679112815533,13.877176261960576,13.877176261960576,15.40679406549015,11.176722913398823,0.19999999999999998,0.20000000000000007,0.20000000000000007,0.20000000000000004,0.20000000000000004
17,5,4443770a,0.6000000000000001,1.0,14.843235776531111,0.20000000000000046,13.772595584834553,0.19193392980041335,13.564382204050101,15.94477982320618,15.94477982320618,17.663555724751383,11.098681307441716,0.18788713007570598,0.21197522367515528,0.21197522367515528,0.2147281486579495,0.17343427391603608
